"","session","period","group","game","global_group","Type","message","coordinate","coordinate_safe","coordinate_efficient","coordinate_other","any_suggestion","suggest_safe","suggest_efficient","last_suggest_efficient","agree_proposal","discuss_coordinate","discuss_fairness","discuss_efficient","discuss_rules","discuss_howtoplay","explanation","ask_game","receive_report","truthful","falsehood","contradict","disagreement","neither_report","Subject"
"186","29","4","1","3","2901","2","la siguiente tu o yo depende","1","1","1","0","1","1","1","1","1","0","0.33333334","1","0","0","0","0","0","0","0","0","0","1","1"
"187","29","4","1","3","2901","1","pero si hay de iguales siempre renta tb","1","1","1","0","1","1","1","1","1","0","0.33333334","1","0","0","0","0","0","0","0","0","0","1","16"
"188","29","4","1","3","2901","2","c3 f3","1","1","1","0","1","1","1","1","1","0","0.33333334","1","0","0","0","0","0","0","0","0","0","1","1"
"189","29","4","1","3","2901","1","el juego es el 3","1","1","1","0","1","1","1","1","1","0","0.33333334","1","0","0","0","0","0","0","0","0","0","1","10"
"190","29","4","1","3","2901","2","filas4","1","1","1","0","1","1","1","1","1","0","0.33333334","1","0","0","0","0","0","0","0","0","0","1","6"
"191","29","4","1","3","2901","2","no","1","1","1","0","1","1","1","1","1","0","0.33333334","1","0","0","0","0","0","0","0","0","0","1","6"
"192","29","4","1","3","2901","1","columna 4 fila 4","1","1","1","0","1","1","1","1","1","0","0.33333334","1","0","0","0","0","0","0","0","0","0","1","10"
"193","29","4","1","3","2901","2","fila 3","1","1","1","0","1","1","1","1","1","0","0.33333334","1","0","0","0","0","0","0","0","0","0","1","6"
"194","29","4","1","3","2901","0","3","1","1","1","0","1","1","1","1","1","0","0.33333334","1","0","0","0","0","0","0","0","0","0","1","21"
"195","29","4","1","3","2901","0","fila 3","1","1","1","0","1","1","1","1","1","0","0.33333334","1","0","0","0","0","0","0","0","0","0","1","21"
"196","29","4","1","3","2901","2","c","1","1","1","0","1","1","1","1","1","0","0.33333334","1","0","0","0","0","0","0","0","0","0","1","6"
"197","29","4","1","3","2901","2","columna 3","1","1","1","0","1","1","1","1","1","0","0.33333334","1","0","0","0","0","0","0","0","0","0","1","6"
"198","29","4","1","3","2901","0","si","1","1","1","0","1","1","1","1","1","0","0.33333334","1","0","0","0","0","0","0","0","0","0","1","21"
"199","29","5","1","5","2901","1","como antes? c3 f3?","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"200","29","5","1","5","2901","2","me parece bien","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","6"
"201","29","5","1","5","2901","1","el F siempre recibe menos","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"202","29","5","1","5","2901","1","o sino cual?","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"203","29","5","1","5","2901","2","recibimos lo mismo en esta","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","6"
"204","29","5","1","5","2901","1","ya, ya","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"205","29","5","1","5","2901","2","32 cad uno","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","6"
"206","29","5","1","5","2901","2","que antes he perdido 18 xd","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","6"
"207","29","5","1","5","2901","1","jajajajajaja porq estabais despuntando","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"208","29","5","1","5","2901","2","sii","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","2"
"209","29","5","1","5","2901","1","para ambos","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"210","29","5","1","5","2901","1","c3-f3 jajajaja siempre el mismo pero son 40","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"211","29","5","1","5","2901","1","lo mismo","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"212","29","5","1","5","2901","1","miralo","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"213","29","5","1","5","2901","1","a ver si lo entiendes","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"214","29","5","1","5","2901","2","c5f5? ganas otra vez mas","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","2"
"215","29","5","1","5","2901","2","el que?","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","2"
"216","29","5","1","5","2901","1","tener que ganar 80? si esos 80 no van para ti","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"217","29","5","1","5","2901","2","ya, pero es como mas ganas","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","2"
"218","29","5","1","5","2901","2","y si nos turnabamos","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","2"
"219","29","5","1","5","2901","2","no?","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","2"
"220","29","5","1","5","2901","2","no se, da igual, ya se ha acabado","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","2"
"221","29","5","1","5","2901","2","jajaja","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","2"
"222","29","5","1","5","2901","1","jajaja pues eso","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"223","29","5","1","5","2901","2","cuanto habremos ganado?","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","2"
"224","29","5","1","5","2901","1","poquito","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"225","29","5","1","5","2901","2","ajajajajaja oke","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","9"
"226","29","5","1","5","2901","2","okey","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","9"
"227","29","5","1","5","2901","2","aceptamos barco","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","9"
"228","29","5","1","5","2901","1","y es lo mismo solo dependemos del azar de las rondas que sangan","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","12"
"229","29","5","1","5","2901","1","salgan","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","12"
"230","29","5","1","5","2901","2","por mi esa","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","1"
"231","29","5","1","5","2901","0","f3 c3","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","26"
"232","29","5","1","5","2901","1","pues esa","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"233","29","5","1","5","2901","0","defnitiva f3 c3","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","26"
"234","29","5","1","5","2901","1","probemos mas por si acaso","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"235","29","5","1","5","2901","0","vale","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","26"
"236","29","5","1","5","2901","2","vale?","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","1"
"237","29","5","1","5","2901","0","cual","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","26"
"238","29","5","1","5","2901","0","el que me digais","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","26"
"239","29","5","1","5","2901","2","spera","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","1"
"240","29","5","1","5","2901","1","f2 c2?","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"241","29","5","1","5","2901","1","no","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"242","29","5","1","5","2901","1","espera","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"243","29","5","1","5","2901","1","c3 f3","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"244","29","5","1","5","2901","2","jajajaja","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","1"
"245","29","5","1","5","2901","1","ole jajaj","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"246","29","5","1","5","2901","0","vale","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","26"
"247","29","5","1","5","2901","0","jajajjajaj","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","26"
"248","29","5","1","5","2901","2","ya me lo se hasta de memoria","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","1"
"249","29","5","1","5","2901","1","este si renta","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"250","29","5","1","5","2901","2","si","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","1"
"251","29","5","1","5","2901","1","fila 3 columna3","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","10"
"252","29","5","1","5","2901","1","el juego es el 5","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","10"
"253","29","5","1","5","2901","0","que juego es","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","21"
"254","29","5","1","5","2901","0","4 4?","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","21"
"255","29","5","1","5","2901","1","columna 5 fila 5","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","10"
"256","29","5","1","5","2901","2","fila 2 c 2","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","6"
"257","29","5","1","5","2901","0","la 5-5","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","21"
"258","29","5","1","5","2901","1","el 2 2 es menos puntos","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","10"
"259","29","5","1","5","2901","1","5-5 o 4-4","1","1","0","0","1","1","0","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","10"
"260","29","6","1","1","2901","2","di fila jaja","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","6"
"261","29","6","1","1","2901","1","bua no se","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"262","29","6","1","1","2901","1","columna?","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"263","29","6","1","1","2901","2","c3 f3?","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","6"
"264","29","6","1","1","2901","2","otra vez xd","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","6"
"265","29","6","1","1","2901","1","vale","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"266","29","6","1","1","2901","1","aunque a la siguiente hay que quitarle al A","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"267","29","6","1","1","2901","2","jajaja sii","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"268","29","6","1","1","2901","2","igual hay un truco","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"269","29","6","1","1","2901","1","seguramente","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"270","29","6","1","1","2901","1","lo único que quien sea A, se lleva nuestra suma","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"271","29","6","1","1","2901","2","ya, la goza","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"272","29","6","1","1","2901","2","jajaja","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"273","29","6","1","1","2901","2","y no hace nada","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"274","29","6","1","1","2901","1","totalmente jajajaj c3-f3 siempre va a ser la misma cantidad","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"275","29","6","1","1","2901","2","seguimos igual n?","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"276","29","6","1","1","2901","1","mira el juego tres, mira f5-c5 y mira f1-c1","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"277","29","6","1","1","2901","1","es el mismo dineor lo que pasa que una vez gana uno y otra otro, entiendes?","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"278","29","6","1","1","2901","1","pero que sino gana esta tu mas","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"279","29","6","1","1","2901","1","y vamos todas a lo mismo","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"280","29","6","1","1","2901","2","entonces que propones?","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"281","29","6","1","1","2901","1","lo que digas","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"282","29","6","1","1","2901","1","por 0.02 ujajajaj","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"283","29","6","1","1","2901","2","pues vaya","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"284","29","6","1","1","2901","2","Hola","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","9"
"285","29","6","1","1","2901","1","hola","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","12"
"286","29","6","1","1","2901","2","Que vas a seleccionar ?","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","9"
"287","29","6","1","1","2901","1","te parece bien f3","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","12"
"288","29","6","1","1","2901","1","y c3","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","12"
"289","29","6","1","1","2901","1","ganamos lo maximo","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","12"
"290","29","6","1","1","2901","2","si","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","9"
"291","29","6","1","1","2901","2","en cualquier caso , compensamos","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","9"
"292","29","6","1","1","2901","1","si a eso me referia antes","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","12"
"293","29","6","1","1","2901","1","f5c5?","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","12"
"294","29","6","1","1","2901","2","okey","1","1","0","0","1","1","0","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","9"
