"session","period","group","game","Type","message","any_suggestion","suggest_safe","suggest_efficient","agree_proposal","discuss_coordinate","discuss_fairness","discuss_efficient","discuss_rules","discuss_howtoplay","explanation","ask_game","receive_report","truthful","falsehood","contradict","disagreement","neither_report","Subject"
"29","5","1","5","1","probemos mas por si acaso","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"29","5","1","5","0","vale","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","26"
"29","5","1","5","2","vale?","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","1"
"29","5","1","5","0","cual","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","26"
"29","5","1","5","0","el que me digais","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","26"
"29","5","1","5","2","spera","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","1"
"29","5","1","5","1","f2 c2?","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"29","5","1","5","1","no","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"29","5","1","5","1","espera","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"29","5","1","5","1","c3 f3","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"29","5","1","5","2","jajajaja","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","1"
"29","5","1","5","1","ole jajaj","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"29","5","1","5","0","vale","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","26"
"29","5","1","5","0","jajajjajaj","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","26"
"29","5","1","5","2","ya me lo se hasta de memoria","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","1"
"29","5","1","5","1","este si renta","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","16"
"29","5","1","5","2","si","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","1"
"29","5","1","5","1","fila 3 columna3","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","10"
"29","5","1","5","1","el juego es el 5","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","10"
"29","5","1","5","0","que juego es","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","21"
"29","5","1","5","0","4 4?","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","21"
"29","5","1","5","1","columna 5 fila 5","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","10"
"29","5","1","5","2","fila 2 c 2","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","6"
"29","5","1","5","0","la 5-5","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","21"
"29","5","1","5","1","el 2 2 es menos puntos","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","10"
"29","5","1","5","1","5-5 o 4-4","1","1","0","1","0","1","0","0.33333334","0","0","0","0","0","0","0","0","1","10"
"29","6","1","1","2","di fila jaja","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","6"
"29","6","1","1","1","bua no se","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","1","columna?","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","2","c3 f3?","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","6"
"29","6","1","1","2","otra vez xd","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","6"
"29","6","1","1","1","vale","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","1","aunque a la siguiente hay que quitarle al A","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","2","jajaja sii","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"29","6","1","1","2","igual hay un truco","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"29","6","1","1","1","seguramente","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","1","lo único que quien sea A, se lleva nuestra suma","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","2","ya, la goza","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"29","6","1","1","2","jajaja","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"29","6","1","1","2","y no hace nada","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"29","6","1","1","1","totalmente jajajaj c3-f3 siempre va a ser la misma cantidad","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","2","seguimos igual n?","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"29","6","1","1","1","mira el juego tres, mira f5-c5 y mira f1-c1","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","1","es el mismo dineor lo que pasa que una vez gana uno y otra otro, entiendes?","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","1","pero que sino gana esta tu mas","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","1","y vamos todas a lo mismo","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","2","entonces que propones?","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"29","6","1","1","1","lo que digas","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","1","por 0.02 ujajajaj","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","2","pues vaya","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","2"
"29","6","1","1","2","Hola","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","9"
"29","6","1","1","1","hola","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","12"
"29","6","1","1","2","Que vas a seleccionar ?","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","9"
"29","6","1","1","1","te parece bien f3","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","12"
"29","6","1","1","1","y c3","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","12"
"29","6","1","1","1","ganamos lo maximo","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","12"
"29","6","1","1","2","si","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","9"
"29","6","1","1","2","en cualquier caso , compensamos","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","9"
"29","6","1","1","1","si a eso me referia antes","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","12"
"29","6","1","1","1","f5c5?","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","12"
"29","6","1","1","2","okey","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","9"
"29","6","1","1","1","pero sino esa","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","2","a ver podemos pillar","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","1"
"29","6","1","1","0","venga","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","26"
"29","6","1","1","2","escucharme","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","1"
"29","6","1","1","2","f","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","1"
"29","6","1","1","0","va","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","26"
"29","6","1","1","2","podemos hacer una cosa","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","1"
"29","6","1","1","1","si","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","2","nos turmamos","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","1"
"29","6","1","1","2","porque anbtes","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","1"
"29","6","1","1","2","c4 c4","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","1"
"29","6","1","1","2","ganas tu mas","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","1"
"29","6","1","1","2","pero luego yo va","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","1"
"29","6","1","1","2","vale?","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","1"
"29","6","1","1","1","no hay ninguno que ggganemos igual?","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","2","c4 c4 mejor y au","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","1"
"29","6","1","1","2","este renta","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","1"
"29","6","1","1","0","nos sobra tiempo","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","26"
"29","6","1","1","2","esque es la q mas ganamos todos","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","1"
"29","6","1","1","1","si","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","0","jjajajajaja","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","26"
"29","6","1","1","1","vpy a ver","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","2","la proxima a ver como esta el tema","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","1"
"29","6","1","1","1","en los demas","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","16"
"29","6","1","1","2","42464","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","6"
"29","6","1","1","2","porque siempre me toca a mi menos","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","6"
"29","6","1","1","2","asi se iguala mas","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","6"
"29","6","1","1","1","mejor","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","10"
"29","6","1","1","0","vale","1","1","0","1","0","0.33333334","0.5","0","0.33333334","0","0","0","0","0","0","0","1","21"
"29","7","1","5","1","le vamos a quitar a A?","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","16"
"29","7","1","5","2","si le quitamos a A","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","6"
"29","7","1","5","2","tambien perdemos nosotros jajaj","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","6"
"29","7","1","5","1","ya..","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","16"
"29","7","1","5","1","que ponemos?","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","16"
"29","7","1","5","2","c2 f2 o c3 f3?","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","6"
"29","7","1","5","1","y xq no c4, f4?","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","16"
"29","7","1","5","2","c3f3","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","6"
"29","7","1","5","2","se acaba ek tiempo xd","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","6"
"29","7","1","5","2","no?*","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","2"
"29","7","1","5","1","sii, son 32, no esta mal","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","16"
"29","7","1","5","1","si vemos que en alguna de c3-f3 la cantidad es peque, podemos mirar otra cosa","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","16"
"29","7","1","5","2","en verdad te la puedo jugar y elegir otra","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","2"
"29","7","1","5","2","o tu","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","2"
"29","7","1","5","2","jaajja","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","2"
"29","7","1","5","1","solo nos llevamos 6 puntos de diferencia entre nosotros","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","16"
"29","7","1","5","1","ya ves","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","16"
"29","7","1","5","1","gana si quieres esta tu mas me da igual","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","16"
"29","7","1","5","1","jajajaj pero diii","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","16"
"29","7","1","5","2","vale","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","2"
"29","7","1","5","2","c1f1","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","2"
"29","7","1","5","1","oki","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","16"
"29","7","1","5","1","me llevas unos 20 puntos más tu","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","16"
"29","7","1","5","1","en esta podemos ir igual","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","16"
"29","7","1","5","2","vale","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","2"
"29","7","1","5","2","pero de que juego de los 5 ?","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"29","7","1","5","1","el 4","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","12"
"29","7","1","5","1","han selecccionado ellos","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","12"
"29","7","1","5","1","lo pone arriba","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","12"
"29","7","1","5","2","okey","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"29","7","1","5","2","es verdad","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"29","7","1","5","2","Hola","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"29","7","1","5","2","o c3 f3 ?","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"29","7","1","5","1","f5c5","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","12"
"29","7","1","5","1","que acabamos de hacer f1c1","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","12"
"29","7","1","5","2","asi ganamos lo mismo , realmente la idea es llevarnos el máximo de dinero","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"29","7","1","5","1","f3c3?","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","12"
"29","7","1","5","2","okey","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"29","7","1","5","1","a ver yo lo que digo es que si en lugar de llevarnos 30 y 30 dos veces que son 60 te llevas en una ronda 26 y otra 54 al final suman mas","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","12"
"29","7","1","5","2","interesante ....","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"29","7","1","5","1","aunque en la anterior hayas tenido que sacar 3 o 6 menos porque la otra persona saca 10 veces mas","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","12"
"29","7","1","5","2","si , tienes razón sr. F","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","9"
"29","7","1","5","1","esa es mi teoría..","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","12"
"29","7","1","5","1","dome","1","1","0","0","0","0.66666669","0","0","0","0.66666669","0","0","0","0","0","0","1","16"
